@noun|Family and relationships
roken|to smoke|Je mag hier niet roken.|You may not smoke here.|r|0|h|gerookt
@verb|Thoughts and feelings
hopen|to hope|Ik hoop dat je snel beter bent.|I hope you get better soon.|r|0|h|gehoopt
geloven|to believe|Ik geloof je verhaal.|I believe your story.|r|0|h|geloofd
vertrouwen|to trust|Ik vertrouw mijn beste vriend.|I trust my best friend.|r|0|h|vertrouwd
twijfelen|to doubt / be unsure|Ik twijfel tussen twee jassen.|I cannot decide between two coats.|r|0|h|getwijfeld
verwachten|to expect|We verwachten morgen bezoek.|We are expecting visitors tomorrow.|r|0|h|verwacht
wensen|to wish|Ik wens je een fijne vakantie.|I wish you a nice holiday.|r|0|h|gewenst
dromen|to dream|Ik droom van een huis aan zee.|I dream of a house by the sea.|r|0|h|gedroomd
genieten|to enjoy|We genieten van de zon.|We enjoy the sunshine.|i|0|h|genoten
schrikken|to get a fright|Ik schrik van het harde geluid.|The loud noise startles me.|i|0|z|geschrokken
verbazen|to surprise|Het verbaast me dat je al klaar bent.|I am surprised that you are finished already.|r|0|h|verbaasd
vervelen|to bore / be bored|Ik verveel me zonder mijn vrienden.|I am bored without my friends.|r|0|h|verveeld
interesseren|to interest|Deze cursus interesseert me.|This course interests me.|r|0|h|geïnteresseerd
herkennen|to recognise|Ik herken je op de foto.|I recognise you in the photo.|r|0|h|herkend
merken|to notice|Ik merk dat je moe bent.|I notice that you are tired.|r|0|h|gemerkt
ontdekken|to discover|We ontdekken een leuk café.|We discover a nice café.|r|0|h|ontdekt
beslissen|to decide|We beslissen morgen.|We will decide tomorrow.|r|0|h|beslist
besluiten|to decide / resolve|We besluiten thuis te blijven.|We decide to stay at home.|i|0|h|besloten
vergelijken|to compare|Vergelijk de prijzen in twee winkels.|Compare the prices in two shops.|i|0|h|vergeleken
opletten|to pay attention|Let goed op bij het oversteken.|Pay attention when crossing the road.|r|1|h|opgelet
zorgen|to take care / worry|Ik zorg voor de kat van mijn buurman.|I take care of my neighbour's cat.|r|0|h|gezorgd
@verb|Work and study
studeren|to study|Zij studeert aan de universiteit.|She studies at university.|r|0|h|gestudeerd
solliciteren|to apply for a job|Ik solliciteer bij een hotel.|I am applying for a job at a hotel.|r|0|h|gesolliciteerd
verdienen|to earn|Hoeveel verdien je per uur?|How much do you earn per hour?|r|0|h|verdiend
samenwerken|to work together|We werken samen aan de opdracht.|We work together on the assignment.|r|1|h|samengewerkt
overleggen|to consult / discuss together|Ik overleg eerst met mijn collega.|I will discuss it with my colleague first.|r|0|h|overlegd
vergaderen|to have a meeting|We vergaderen elke maandag.|We have a meeting every Monday.|r|0|h|vergaderd
voorbereiden|to prepare|Ik bereid de les voor.|I prepare the lesson.|r|1|h|voorbereid
afmaken|to finish|Maak eerst je huiswerk af.|Finish your homework first.|r|1|h|afgemaakt
verbeteren|to improve / correct|Ik verbeter de fouten in mijn tekst.|I correct the mistakes in my text.|r|0|b|verbeterd
inpakken|to pack|Ik pak mijn koffer in.|I am packing my suitcase.|r|1|h|ingepakt
vertalen|to translate|Kun je deze zin vertalen?|Can you translate this sentence?|r|0|h|vertaald
uitspreken|to pronounce|Hoe spreek je dit woord uit?|How do you pronounce this word?|i|1|h|uitgesproken
spellen|to spell|Kunt u uw achternaam spellen?|Could you spell your surname?|r|0|h|gespeld
rekenen|to calculate|We rekenen de kosten uit.|We calculate the costs.|r|0|h|gerekend
tellen|to count|Tel de stoelen in het lokaal.|Count the chairs in the classroom.|r|0|h|geteld
slagen|to pass / succeed|Ik ben geslaagd voor mijn examen.|I have passed my exam.|r|0|z|geslaagd
zakken|to fail (an exam)|Hij is voor zijn rijexamen gezakt.|He failed his driving test.|r|0|z|gezakt
lenen|to borrow / lend|Mag ik jouw woordenboek lenen?|May I borrow your dictionary?|r|0|h|geleend
inleveren|to hand in|Lever je formulier bij de balie in.|Hand in your form at the desk.|r|1|h|ingeleverd
organiseren|to organise|Wij organiseren een feest voor de buurt.|We are organising a neighbourhood party.|r|0|h|georganiseerd
@verb|Changes and events
gebeuren|to happen|Wat is er gebeurd?|What happened?|r|0|z|gebeurd
veranderen|to change|Het weer verandert snel.|The weather changes quickly.|r|0|b|veranderd
groeien|to grow|De plant groeit snel.|The plant grows quickly.|r|0|z|gegroeid
stijgen|to rise|De temperatuur stijgt vandaag.|The temperature is rising today.|i|0|z|gestegen
dalen|to fall / decrease|De prijzen dalen deze week.|Prices are falling this week.|r|0|z|gedaald
breken|to break|Het glas breekt.|The glass breaks.|i|0|b|gebroken
branden|to burn|Er brandt een kaars op tafel.|A candle is burning on the table.|r|0|h|gebrand
lukken|to succeed / work out|Lukt het om de deur te openen?|Can you manage to open the door?|r|0|z|gelukt
mislukken|to fail / go wrong|De taart is mislukt.|The cake did not turn out well.|r|0|z|mislukt
ontbreken|to be missing|Er ontbreekt een pagina.|A page is missing.|i|0|h|ontbroken
verschijnen|to appear|Het nummer verschijnt op het scherm.|The number appears on the screen.|i|0|z|verschenen
verdwijnen|to disappear|De zon verdwijnt achter een wolk.|The sun disappears behind a cloud.|i|0|z|verdwenen
duren|to last|Hoe lang duurt de film?|How long does the film last?|r|0|h|geduurd
eindigen|to end|De cursus eindigt in juni.|The course ends in June.|r|0|z|geëindigd
regenen|to rain|Het regent de hele dag.|It rains all day.|r|0|h|geregend
sneeuwen|to snow|Morgen gaat het sneeuwen.|It is going to snow tomorrow.|r|0|h|gesneeuwd
vriezen|to freeze (weather)|Het heeft vannacht gevroren.|It froze last night.|i|0|h|gevroren
waaien|to blow (wind)|Het waait hard aan zee.|It is very windy by the sea.|i|0|h|gewaaid
schijnen|to shine|De zon schijnt door het raam.|The sun shines through the window.|i|0|h|geschenen
smelten|to melt|Het ijs smelt in de zon.|The ice melts in the sun.|i|0|b|gesmolten
@verb|Social life and useful actions
trouwen|to marry|Mijn zus trouwt in mei.|My sister is getting married in May.|r|0|z|getrouwd
scheiden|to separate / divorce|Mijn ouders zijn gescheiden.|My parents are divorced.|i|0|b|gescheiden
feliciteren|to congratulate|Ik feliciteer je met je diploma.|Congratulations on your diploma.|r|0|h|gefeliciteerd
bedanken|to thank|Ik bedank mijn buurman voor zijn hulp.|I thank my neighbour for his help.|r|0|h|bedankt
groeten|to greet|We groeten elkaar op straat.|We greet each other in the street.|r|0|h|gegroet
ontvangen|to receive / welcome|We ontvangen morgen gasten.|We are welcoming guests tomorrow.|i|0|h|ontvangen
aanbieden|to offer|Ik bied mijn hulp aan.|I offer my help.|i|1|h|aangeboden
aannemen|to accept|Zij neemt het cadeau aan.|She accepts the present.|i|1|h|aangenomen
weigeren|to refuse|Hij weigert te betalen.|He refuses to pay.|r|0|h|geweigerd
klagen|to complain|De buren klagen over het lawaai.|The neighbours complain about the noise.|r|0|h|geklaagd
ruziën|to quarrel|De kinderen ruziën over het speelgoed.|The children quarrel over the toys.|r|0|h|geruzied
knuffelen|to cuddle / hug|Ik knuffel mijn dochter.|I hug my daughter.|r|0|h|geknuffeld
zoenen|to kiss|Zij zoent haar partner.|She kisses her partner.|r|0|h|gezoend
uitgaan|to go out (socially)|Vrijdag gaan we samen uit.|On Friday we are going out together.|i|1|z|uitgegaan
meedoen|to join in|Wil je met het spel meedoen?|Would you like to join in the game?|i|1|h|meegedaan
winnen|to win|Ons team wint de wedstrijd.|Our team wins the match.|i|0|h|gewonnen
verliezen|to lose|Ik verlies steeds mijn sleutels.|I keep losing my keys.|i|0|h|verloren
aanzetten|to switch on|Zet de verwarming aan.|Switch on the heating.|r|1|h|aangezet
uitzetten|to switch off|Zet de televisie uit.|Switch off the television.|r|1|h|uitgezet
aansluiten|to connect (equipment)|Sluit de kabel op de computer aan.|Connect the cable to the computer.|i|1|h|aangesloten
@adjective|Feelings and personality
gelukkig|happy / fortunate|Ik ben gelukkig met mijn nieuwe baan.|I am happy with my new job.|gelukkige|gelukkiger|gelukkigst
ongelukkig|unhappy|Zij voelt zich ongelukkig in die stad.|She feels unhappy in that city.|ongelukkige|ongelukkiger|ongelukkigst
verdrietig|sad|Hij is verdrietig omdat zijn kat weg is.|He is sad because his cat is missing.|verdrietige|verdrietiger|verdrietigst
vrolijk|cheerful|Zij is altijd vrolijk in de ochtend.|She is always cheerful in the morning.|vrolijke|vrolijker|vrolijkst
tevreden|satisfied|Ben je tevreden met je kamer?|Are you satisfied with your room?|tevreden|tevredener|tevredenst
ontevreden|dissatisfied|Ik ben ontevreden over de service.|I am dissatisfied with the service.|ontevreden|ontevredener|ontevredenst
trots|proud|Ik ben trots op mijn dochter.|I am proud of my daughter.|trotse|trotser|trotst
verlegen|shy|Het verlegen kind zegt weinig.|The shy child says little.|verlegen|verlegener|verlegenst
zenuwachtig|nervous|Voor het examen ben ik zenuwachtig.|I am nervous before the exam.|zenuwachtige|zenuwachtiger|zenuwachtigst
enthousiast|enthusiastic|De leerlingen zijn enthousiast over de reis.|The pupils are enthusiastic about the trip.|enthousiaste|enthousiaster|enthousiastst
nieuwsgierig|curious|Ik ben nieuwsgierig naar je nieuwe huis.|I am curious about your new home.|nieuwsgierige|nieuwsgieriger|nieuwsgierigst
eenzaam|lonely|Hij voelt zich soms eenzaam.|He sometimes feels lonely.|eenzame|eenzamer|eenzaamst
jaloers|jealous|Ik ben een beetje jaloers op je vakantie.|I am a little jealous of your holiday.|jaloerse|jaloerser|jaloerst
eerlijk|honest / fair|Geef me een eerlijk antwoord.|Give me an honest answer.|eerlijke|eerlijker|eerlijkst
oneerlijk|unfair / dishonest|Dat vind ik oneerlijk.|I think that is unfair.|oneerlijke|oneerlijker|oneerlijkst
beleefd|polite|De medewerker is heel beleefd.|The staff member is very polite.|beleefde|beleefder|beleefdst
onbeleefd|impolite|Het is onbeleefd om niet te groeten.|It is impolite not to say hello.|onbeleefde|onbeleefder|onbeleefdst
geduldig|patient|Onze docent is erg geduldig.|Our teacher is very patient.|geduldige|geduldiger|geduldigst
ongeduldig|impatient|De kinderen worden ongeduldig.|The children are getting impatient.|ongeduldige|ongeduldiger|ongeduldigst
behulpzaam|helpful|Mijn collega is erg behulpzaam.|My colleague is very helpful.|behulpzame|behulpzamer|behulpzaamst
@adjective|People and everyday life
slim|clever|Dat is een slim idee.|That is a clever idea.|slimme|slimmer|slimst
dom|stupid|Dat was een domme fout van mij.|That was a stupid mistake on my part.|domme|dommer|domst
grappig|funny|Je verhaal is grappig.|Your story is funny.|grappige|grappiger|grappigst
serieus|serious|Dit is een serieus probleem.|This is a serious problem.|serieuze|serieuzer|serieust
gezellig|cosy / sociable|Het is gezellig bij jullie thuis.|Your home has a lovely atmosphere.|gezellige|gezelliger|gezelligst
saai|boring|Die film vind ik saai.|I find that film boring.|saaie|saaier|saaist
interessant|interesting|Dat is een interessant boek.|That is an interesting book.|interessante|interessanter|interessantst
spannend|exciting / suspenseful|De wedstrijd was spannend.|The match was exciting.|spannende|spannender|spannendst
vreemd|strange|Ik hoor een vreemd geluid.|I hear a strange noise.|vreemde|vreemder|vreemdst
gewoon|ordinary / normal|Het was een gewone werkdag.|It was an ordinary working day.|gewone|gewoner|gewoonst
bijzonder|special|Dit is een bijzondere dag.|This is a special day.|bijzondere|bijzonderder|bijzonderst
bekend|well-known / familiar|Dat is een bekende zanger.|That is a well-known singer.|bekende|bekender|bekendst
onbekend|unknown|Ik krijg een bericht van een onbekend nummer.|I receive a message from an unknown number.|onbekende|onbekender|onbekendst
populair|popular|Deze sport is erg populair.|This sport is very popular.|populaire|populairder|populairst
modern|modern|Het hotel heeft moderne kamers.|The hotel has modern rooms.|moderne|moderner|modernst
ouderwets|old-fashioned|Die telefoon is ouderwets.|That telephone is old-fashioned.|ouderwetse|ouderwetser|ouderwetst
persoonlijk|personal|Dat is een persoonlijke vraag.|That is a personal question.|persoonlijke|persoonlijker|persoonlijkst
sociaal|sociable / social|Mijn broer is erg sociaal.|My brother is very sociable.|sociale|socialer|sociaalst
actief|active|Mijn opa is nog heel actief.|My grandpa is still very active.|actieve|actiever|actiefst
lui|lazy|Vandaag voel ik me lui.|Today I feel lazy.|luie|luier|luist
@adjective|Health and comfort
fit|fit / in good shape|Na de vakantie voel ik me fit.|After the holiday I feel fit.|fitte|fitter|fitst
onwel|unwell|Zij werd onwel in de bus.|She felt unwell on the bus.|||
misselijk|nauseous|Ik voel me misselijk in de auto.|I feel sick in the car.|misselijke|misselijker|misselijkst
duizelig|dizzy|Als ik snel opsta, ben ik duizelig.|If I get up quickly, I feel dizzy.|duizelige|duizeliger|duizeligst
pijnlijk|painful|Mijn schouder is nog pijnlijk.|My shoulder is still painful.|pijnlijke|pijnlijker|pijnlijkst
allergisch|allergic|Ik ben allergisch voor katten.|I am allergic to cats.|allergische||
zwanger|pregnant|Mijn zus is zwanger.|My sister is pregnant.|zwangere||
dood|dead|De plant is helaas dood.|Unfortunately the plant is dead.|dode||
levend|alive / living|In de vijver zitten levende vissen.|There are live fish in the pond.|levende||
veilig|safe|Deze route is veilig voor fietsers.|This route is safe for cyclists.|veilige|veiliger|veiligst
gevaarlijk|dangerous|Zwemmen is hier gevaarlijk.|Swimming is dangerous here.|gevaarlijke|gevaarlijker|gevaarlijkst
voorzichtig|careful|Wees voorzichtig met dat glas.|Be careful with that glass.|voorzichtige|voorzichtiger|voorzichtigst
comfortabel|comfortable|Deze stoel is comfortabel.|This chair is comfortable.|comfortabele|comfortabeler|comfortabelst
oncomfortabel|uncomfortable|Die schoenen zijn oncomfortabel.|Those shoes are uncomfortable.|oncomfortabele|oncomfortabeler|oncomfortabelst
fris|fresh / cool|Het is fris buiten.|It is cool outside.|frisse|frisser|frist
benauwd|stuffy / short of breath|Het is benauwd in deze kamer.|It is stuffy in this room.|benauwde|benauwder|benauwdst
stevig|firm / sturdy|We hebben een stevige tafel nodig.|We need a sturdy table.|stevige|steviger|stevigst
slap|flimsy / weak|Deze koffie is slap.|This coffee is weak.|slappe|slapper|slapst
blind|blind|Deze hond helpt een blinde vrouw.|This dog helps a blind woman.|blinde||
doof|deaf|Mijn opa is bijna doof.|My grandpa is almost deaf.|dove|dover|doofst
@adjective|Size and shape
dik|thick|Neem een dikke jas mee.|Take a thick coat with you.|dikke|dikker|dikst
dun|thin|Dit papier is erg dun.|This paper is very thin.|dunne|dunner|dunst
diep|deep|Het water is hier diep.|The water is deep here.|diepe|dieper|diepst
ondiep|shallow|Kinderen spelen in het ondiepe water.|Children play in the shallow water.|ondiepe|ondieper|ondiepst
rond|round|We zitten aan een ronde tafel.|We sit at a round table.|ronde|ronder|rondst
vierkant|square|Deze kamer is bijna vierkant.|This room is almost square.|vierkante||
recht|straight|Teken een rechte lijn.|Draw a straight line.|rechte|rechter|rechtst
krom|bent / crooked|De steel van de lepel is krom.|The handle of the spoon is bent.|kromme|krommer|kromst
plat|flat|Het landschap is hier plat.|The landscape is flat here.|platte|platter|platst
schuin|sloping / diagonal|De kamer heeft een schuin dak.|The room has a sloping roof.|schuine|schuiner|schuinst
strak|tight|Deze broek zit te strak.|These trousers are too tight.|strakke|strakker|strakst
los|loose|Er zit een knoop los.|A button is loose.|losse|losser|lost
ruim|spacious|Het appartement heeft een ruime keuken.|The apartment has a spacious kitchen.|ruime|ruimer|ruimst
krap|cramped / tight|De kamer is te krap voor twee bedden.|The room is too cramped for two beds.|krappe|krapper|krapst
enorm|enormous|Er staat een enorme boom in de tuin.|There is an enormous tree in the garden.|enorme||
flexibel|flexible|Mijn werktijden zijn flexibel.|My working hours are flexible.|flexibele|flexibeler|flexibelst
ver|far|Het station is niet ver.|The station is not far away.|verre|verder|verst
nabijgelegen|nearby|We lopen naar een nabijgelegen park.|We walk to a nearby park.|nabijgelegen||
glad|smooth / slippery|Pas op, de vloer is glad.|Careful, the floor is slippery.|gladde|gladder|gladst
ruw|rough|Deze stof voelt ruw aan.|This fabric feels rough.|ruwe|ruwer|ruwst
@adjective|Food and materials
zoet|sweet|De aardbeien zijn zoet.|The strawberries are sweet.|zoete|zoeter|zoetst
zuur|sour|Deze appel smaakt zuur.|This apple tastes sour.|zure|zuurder|zuurst
zoutloos|salt-free|Ik koop zoutloos brood.|I buy salt-free bread.|zoutloze||
bitter|bitter|Deze koffie smaakt bitter.|This coffee tastes bitter.|bittere|bitterder|bitterst
pittig|spicy|Is dit gerecht erg pittig?|Is this dish very spicy?|pittige|pittiger|pittigst
vers|fresh|De bakker verkoopt vers brood.|The baker sells fresh bread.|verse|verser|verst
rauw|raw|Ik eet graag rauwe wortels.|I like eating raw carrots.|rauwe||
rijp|ripe|Deze peer is rijp.|This pear is ripe.|rijpe|rijper|rijpst
gaar|cooked through|Controleer of de kip gaar is.|Check whether the chicken is cooked through.|gare||
vet|fatty / greasy|Deze saus is erg vet.|This sauce is very fatty.|vette|vetter|vetst
mager|lean / low-fat|Ik koop magere yoghurt.|I buy low-fat yoghurt.|magere|magerder|magerst
vegetarisch|vegetarian|Hebt u een vegetarisch gerecht?|Do you have a vegetarian dish?|vegetarische||
eetbaar|edible|Deze bloemen zijn eetbaar.|These flowers are edible.|eetbare||
biologisch|organic|Ik koop biologische groenten.|I buy organic vegetables.|biologische||
zelfgemaakt|homemade|Dit is zelfgemaakte jam.|This is homemade jam.|zelfgemaakte||
houten|wooden|We hebben een houten tafel.|We have a wooden table.|houten||
plastic|plastic (material)|Gebruik liever geen plastic tas.|Preferably do not use a plastic bag.|plastic||
gouden|gold / golden|Zij draagt een gouden ring.|She wears a gold ring.|gouden||
zilveren|silver (material)|Deze zilveren ketting is van oma.|This silver necklace belonged to Grandma.|zilveren||
metalen|metal (made of)|De kast heeft metalen poten.|The cupboard has metal legs.|metalen||
@adjective|Availability and practical descriptions
beschikbaar|available|Is deze kamer nog beschikbaar?|Is this room still available?|beschikbare||
bezet|occupied / engaged|Deze stoel is bezet.|This seat is occupied.|bezette||
aanwezig|present|Alle leerlingen zijn aanwezig.|All pupils are present.|aanwezige||
afwezig|absent|De docent is vandaag afwezig.|The teacher is absent today.|afwezige||
mogelijk|possible|Is een afspraak morgen mogelijk?|Is an appointment possible tomorrow?|mogelijke||
onmogelijk|impossible|Vandaag komen is voor mij onmogelijk.|It is impossible for me to come today.|onmogelijke||
nodig|needed / necessary|Ik heb een nieuwe jas nodig.|I need a new coat.|nodige||
nuttig|useful|Dit boek is nuttig voor de cursus.|This book is useful for the course.|nuttige|nuttiger|nuttigst
handig|handy / convenient|Deze tas is handig voor op reis.|This bag is handy for travelling.|handige|handiger|handigst
onhandig|clumsy / inconvenient|Ik ben onhandig met gereedschap.|I am clumsy with tools.|onhandige|onhandiger|onhandigst
duidelijk|clear|De uitleg is duidelijk.|The explanation is clear.|duidelijke|duidelijker|duidelijkst
onduidelijk|unclear|Het adres op de brief is onduidelijk.|The address on the letter is unclear.|onduidelijke|onduidelijker|onduidelijkst
zeker|certain|Ben je zeker van de datum?|Are you certain about the date?|zekere|zekerder|zekerst
onzeker|uncertain / insecure|Ik ben onzeker over mijn uitspraak.|I am uncertain about my pronunciation.|onzekere|onzekerder|onzekerst
juist|correct|Dit is het juiste antwoord.|This is the correct answer.|juiste||
verkeerd|wrong|We zitten in de verkeerde bus.|We are on the wrong bus.|verkeerde||
precies|precise / exact|Wat is het precieze adres?|What is the exact address?|precieze|preciezer|preciest
compleet|complete|Mijn bestelling is niet compleet.|My order is not complete.|complete||
kapot|broken|Mijn telefoon is kapot.|My phone is broken.|kapotte||
geweldig|great / wonderful|We hebben een geweldige vakantie.|We are having a wonderful holiday.|geweldige|geweldiger|geweldigst
@adjective|Work and society
openbaar|public|We reizen met het openbaar vervoer.|We travel by public transport.|openbare||
privé|private|Dit is mijn privénummer.|This is my private number.|privé||
plaatselijk|local|De plaatselijke winkel verkoopt brood.|The local shop sells bread.|plaatselijke||
internationaal|international|Dit is een internationale school.|This is an international school.|internationale||
binnenlands|domestic (within a country)|We boeken een binnenlandse vlucht.|We book a domestic flight.|binnenlandse||
buitenlands|foreign|Zij heeft een buitenlands diploma.|She has a foreign diploma.|buitenlandse||
vast|permanent / fixed|Ik heb nu een vast contract.|I now have a permanent contract.|vaste|vaster|vastst
tijdelijk|temporary|Wij zoeken een tijdelijke woning.|We are looking for a temporary home.|tijdelijke||
dagelijks|daily|Een dagelijkse wandeling is fijn.|A daily walk is pleasant.|dagelijkse||
wekelijks|weekly|De wekelijkse markt is op vrijdag.|The weekly market is on Friday.|wekelijkse||
maandelijks|monthly|De maandelijkse huur is hoog.|The monthly rent is high.|maandelijkse||
jaarlijks|annual|Het jaarlijkse feest is in juni.|The annual party is in June.|jaarlijkse||
elektrisch|electric|Ik heb een elektrische fiets.|I have an electric bicycle.|elektrische||
digitaal|digital|U krijgt een digitaal kaartje.|You receive a digital ticket.|digitale||
automatisch|automatic|Deze deur is automatisch.|This door is automatic.|automatische||
geschikt|suitable|Deze film is geschikt voor kinderen.|This film is suitable for children.|geschikte|geschikter|geschiktst
betaalbaar|affordable|We zoeken een betaalbaar hotel.|We are looking for an affordable hotel.|betaalbare|betaalbaarder|betaalbaarst
geldig|valid|Mijn paspoort is nog geldig.|My passport is still valid.|geldige||
ongeldig|invalid|Dit kaartje is ongeldig.|This ticket is invalid.|ongeldige||
bereikbaar|reachable / accessible|Ik ben morgen telefonisch bereikbaar.|You can reach me by phone tomorrow.|bereikbare||
@adverb|Location and direction
thuis|at home|Ik werk vandaag thuis.|I am working at home today.
buiten|outside|De kinderen spelen buiten.|The children are playing outside.
binnen|inside|Kom maar binnen.|Come on in.
links|on the left|De apotheek is links.|The pharmacy is on the left.
rechts|on the right|Het station ligt rechts.|The station is on the right.
linksaf|to the left (turning)|Ga bij de brug linksaf.|Turn left at the bridge.
rechtsaf|to the right (turning)|Sla na de school rechtsaf.|Turn right after the school.
rechtdoor|straight ahead|Loop nog honderd meter rechtdoor.|Walk straight ahead for another hundred metres.
omhoog|upwards|Kijk even omhoog.|Look up for a moment.
omlaag|downwards|De lift gaat omlaag.|The lift is going down.
vooruit|forwards|Rijd een klein stukje vooruit.|Drive forwards a little.
achteruit|backwards|De auto rijdt achteruit.|The car is reversing.
bovenaan|at the top|Schrijf je naam bovenaan.|Write your name at the top.
onderaan|at the bottom|De prijs staat onderaan.|The price is at the bottom.
ergens|somewhere|Mijn sleutel ligt ergens in huis.|My key is somewhere in the house.
nergens|nowhere|Ik kan mijn bril nergens vinden.|I cannot find my glasses anywhere.
overal|everywhere|Er liggen overal boeken.|There are books everywhere.
onderweg|on the way|We kopen onderweg brood.|We buy bread on the way.
terug|back|Ik ben om zes uur terug.|I will be back at six.
heen|there / away (direction)|Waar gaan jullie heen?|Where are you going?
@adverb|Sequence and time
straks|later / in a little while|Ik bel je straks.|I will call you later.
meteen|immediately|Ik kom meteen.|I will come immediately.
binnenkort|soon|We gaan binnenkort verhuizen.|We are moving house soon.
gauw|soon / quickly|Tot gauw!|See you soon!
zojuist|just now|De bus is zojuist vertrokken.|The bus has just left.
pas|only just / not until|Ik ben pas thuis.|I have only just got home.
toen|then (in the past)|Ik woonde toen nog bij mijn ouders.|I was still living with my parents then.
eerst|first / before anything else|Eerst eten we, daarna gaan we weg.|First we eat, then we leave.
daarna|after that|We drinken koffie en daarna wandelen we.|We have coffee and then go for a walk.
daarvoor|before that|Ik woon nu hier; daarvoor woonde ik in een dorp.|I live here now; before that I lived in a village.
intussen|in the meantime|De soep kookt; intussen dek ik de tafel.|The soup is cooking; in the meantime I set the table.
ondertussen|meanwhile|Jij kookt en ik doe ondertussen de afwas.|You cook and I will do the washing-up meanwhile.
ten slotte|finally (last in a sequence)|Ten slotte voegen we de kaas toe.|Finally we add the cheese.
uiteindelijk|in the end|Uiteindelijk namen we de trein.|In the end we took the train.
sindsdien|since then|Ik ben verhuisd en fiets sindsdien naar mijn werk.|I moved and have cycled to work since then.
eergisteren|the day before yesterday|Eergisteren was ik ziek.|I was ill the day before yesterday.
overmorgen|the day after tomorrow|Overmorgen begint de cursus.|The course starts the day after tomorrow.
vanochtend|this morning|Vanochtend heb ik gefietst.|I cycled this morning.
vanmiddag|this afternoon|Vanmiddag ga ik naar de tandarts.|I am going to the dentist this afternoon.
vanavond|this evening|Vanavond eten we samen.|We are eating together this evening.
@adverb|Frequency and emphasis
regelmatig|regularly|Ik ga regelmatig naar de bibliotheek.|I regularly go to the library.
zelden|rarely|Wij eten zelden buiten de deur.|We rarely eat out.
meestal|usually|Meestal neem ik de fiets.|I usually take my bicycle.
ongeveer|approximately|De reis duurt ongeveer een uur.|The journey takes about an hour.
helemaal|completely|Mijn tas is helemaal leeg.|My bag is completely empty.
tamelijk|fairly|Het is tamelijk koud vandaag.|It is fairly cold today.
behoorlijk|quite / considerably|De trein is behoorlijk vol.|The train is quite full.
waarschijnlijk|probably|Waarschijnlijk komt hij morgen.|He will probably come tomorrow.
natuurlijk|of course|Natuurlijk mag je mee.|Of course you may come along.
helaas|unfortunately|Helaas is de winkel al dicht.|Unfortunately the shop is already closed.
hopelijk|hopefully|Hopelijk wordt het morgen droog.|Hopefully it will be dry tomorrow.
inderdaad|indeed|Je hebt inderdaad gelijk.|You are indeed right.
eigenlijk|actually / really|Hoe heet je eigenlijk?|What is your name, actually?
vooral|especially|Ik eet graag fruit, vooral appels.|I like fruit, especially apples.
zelfs|even|Zelfs mijn oma gebruikt deze app.|Even my grandma uses this app.
minstens|at least|Kom minstens tien minuten eerder.|Come at least ten minutes earlier.
hoogstens|at most|Er passen hoogstens vier mensen in.|At most four people fit inside.
slechts|only / just|Het duurt slechts vijf minuten.|It takes only five minutes.
telkens|each time / repeatedly|De deur valt telkens dicht.|The door keeps falling shut.
steeds|continually / increasingly|Ik begrijp steeds meer Nederlands.|I understand more and more Dutch.
@adverb|Conversational words
even|briefly / for a moment|Wacht even op mij.|Wait a moment for me.
toch|still / after all|Het regent, maar we gaan toch.|It is raining, but we are going anyway.
eens|once / sometime|Kom eens bij ons eten.|Come and eat with us sometime.
nauwelijks|hardly|Ik hoor je nauwelijks.|I can hardly hear you.
bijvoorbeeld|for example|Neem fruit mee, bijvoorbeeld een appel.|Take some fruit, for example an apple.
toevallig|by chance|Ik zag haar toevallig in de trein.|I happened to see her on the train.
apart|separately|We willen graag apart betalen.|We would like to pay separately.
hardop|aloud|Lees de zin hardop.|Read the sentence aloud.
vooraf|beforehand|Je moet vooraf reserveren.|You have to book beforehand.
achteraf|afterwards|Achteraf betaal je bij de kassa.|You pay at the till afterwards.
@pronoun|People and quantities
iemand|someone|Er staat iemand bij de deur.|There is someone at the door.
niemand|nobody|Er is niemand thuis.|There is nobody at home.
iedereen|everyone|Iedereen mag meedoen.|Everyone may join in.
alles|everything|Heb je alles bij je?|Do you have everything with you?
elk|each / every|Elk kind krijgt een boek.|Each child gets a book.
ieder|each / every|Ieder mens is anders.|Every person is different.
sommige|some|Sommige winkels zijn op zondag dicht.|Some shops are closed on Sundays.
ander|other / another|Ik zoek een andere maat.|I am looking for a different size.
elkaar|each other|We helpen elkaar met het huiswerk.|We help each other with the homework.
zichzelf|himself / herself / itself|Hij kijkt naar zichzelf in de spiegel.|He looks at himself in the mirror.
zoiets|something like that|Ik zoek zoiets voor mijn kamer.|I am looking for something like that for my room.
men|one / people (impersonal)|Hier spreekt men Nederlands.|Dutch is spoken here.
degene|the one / the person|Degene die klaar is, mag gaan.|The person who has finished may leave.
hetzelfde|the same|Ik wil hetzelfde als jij.|I want the same as you.
zulk|such / of that kind|Ik lees graag zulke boeken.|I like reading books of that kind.
@preposition|Time and relationships
tot|until / up to|Ik werk tot vijf uur.|I work until five.
tijdens|during|Tijdens de les staat mijn telefoon uit.|My phone is off during class.
sinds|since|Ik woon hier sinds januari.|I have lived here since January.
vanaf|from (starting point)|De winkel is vanaf negen uur open.|The shop is open from nine.
door|through / by|We lopen door het park.|We walk through the park.
over|about / over|We praten over onze vakantie.|We talk about our holiday.
